Periodo;ComunidadesAutonomas;TipoAlojamiento;TipoResidente;Pernoctaciones;Viajero
1/10/2024; Andalucia;Albergues;Residentes en Espana;60709;18816
1/10/2024; Andalucia;Alojamientos de Turismo Rural;Residentes en el Extranjero;74093;14984
1/10/2024; Andalucia;Alojamientos de Turismo Rural;Residentes en Espana;42473;20424
1/10/2024; Andalucia;Apartamentos Turisticos;Residentes en el Extranjero;643236;165089
1/10/2024; Andalucia;Apartamentos Turisticos;Residentes en Espana;233190;83102
1/10/2024; Andalucia;Campings;Residentes en el Extranjero;228743;62850
1/10/2024; Andalucia;Campings;Residentes en Espana;181907;36634
1/10/2024; Andalucia;Hotelera;Residentes en el Extranjero;3463488;1041370
1/10/2024; Andalucia;Hotelera;Residentes en Espana;1661890;796871
1/10/2024; Aragon;Albergues;Residentes en el Extranjero;13;13
1/10/2024; Aragon;Albergues;Residentes en Espana;7230;3885
1/10/2024; Aragon;Alojamientos de Turismo Rural;Residentes en el Extranjero;6898;2466
1/10/2024; Aragon;Alojamientos de Turismo Rural;Residentes en Espana;39444;18064
1/10/2024; Aragon;Apartamentos Turisticos;Residentes en el Extranjero;10640;1957
1/10/2024; Aragon;Apartamentos Turisticos;Residentes en Espana;25506;10608
1/10/2024; Aragon;Campings;Residentes en el Extranjero;22226;9852
1/10/2024; Aragon;Campings;Residentes en Espana;38590;13810
1/10/2024; Aragon;Hotelera;Residentes en el Extranjero;126379;68705
1/10/2024; Aragon;Hotelera;Residentes en Espana;380310;203743
1/10/2024; Principado de Asturias;Albergues;Residentes en el Extranjero;5480;3620
1/10/2024; Principado de Asturias;Albergues;Residentes en Espana;5063;3987
1/10/2024; Principado de Asturias;Alojamientos de Turismo Rural;Residentes en el Extranjero;9119;3559
1/10/2024; Principado de Asturias;Alojamientos de Turismo Rural;Residentes en Espana;38892;16909
1/10/2024; Principado de Asturias;Apartamentos Turisticos;Residentes en el Extranjero;2120;1218
1/10/2024; Principado de Asturias;Apartamentos Turisticos;Residentes en Espana;16214;8346
1/10/2024; Principado de Asturias;Campings;Residentes en el Extranjero;9252;2004
1/10/2024; Principado de Asturias;Campings;Residentes en Espana;14007;2781
1/10/2024; Principado de Asturias;Hotelera;Residentes en el Extranjero;68229;35874
1/10/2024; Principado de Asturias;Hotelera;Residentes en Espana;264912;137545
1/10/2024; Illes Balears;Alojamientos de Turismo Rural;Residentes en el Extranjero;160830;54219
1/10/2024; Illes Balears;Alojamientos de Turismo Rural;Residentes en Espana;16328;6620
1/10/2024; Illes Balears;Apartamentos Turisticos;Residentes en el Extranjero;649035;105208
1/10/2024; Illes Balears;Apartamentos Turisticos;Residentes en Espana;79950;19741
1/10/2024; Illes Balears;Hotelera;Residentes en el Extranjero;6564526;1207595
1/10/2024; Illes Balears;Hotelera;Residentes en Espana;525129;164762
1/10/2024; Canarias;Albergues;Residentes en el Extranjero;12888;2441
1/10/2024; Canarias;Albergues;Residentes en Espana;1373;468
1/10/2024; Canarias;Alojamientos de Turismo Rural;Residentes en el Extranjero;21434;4308
1/10/2024; Canarias;Alojamientos de Turismo Rural;Residentes en Espana;9382;2990
1/10/2024; Canarias;Apartamentos Turisticos;Residentes en el Extranjero;2016703;256664
1/10/2024; Canarias;Apartamentos Turisticos;Residentes en Espana;195402;45539
1/10/2024; Canarias;Hotelera;Residentes en el Extranjero;5716898;785149
1/10/2024; Canarias;Hotelera;Residentes en Espana;757582;198556
1/10/2024; Cantabria;Albergues;Residentes en el Extranjero;386;357
1/10/2024; Cantabria;Albergues;Residentes en Espana;1815;1023
1/10/2024; Cantabria;Alojamientos de Turismo Rural;Residentes en el Extranjero;9396;4417
1/10/2024; Cantabria;Alojamientos de Turismo Rural;Residentes en Espana;29695;14216
1/10/2024; Cantabria;Apartamentos Turisticos;Residentes en el Extranjero;5476;1145
1/10/2024; Cantabria;Apartamentos Turisticos;Residentes en Espana;22619;6477
1/10/2024; Cantabria;Campings;Residentes en el Extranjero;6125;2939
1/10/2024; Cantabria;Campings;Residentes en Espana;21590;8530
1/10/2024; Cantabria;Hotelera;Residentes en el Extranjero;62054;31742
1/10/2024; Cantabria;Hotelera;Residentes en Espana;158760;75041
1/10/2024; Castilla y Leon;Albergues;Residentes en el Extranjero;20651;17460
1/10/2024; Castilla y Leon;Albergues;Residentes en Espana;34564;17093
1/10/2024; Castilla y Leon;Alojamientos de Turismo Rural;Residentes en el Extranjero;12638;7466
1/10/2024; Castilla y Leon;Alojamientos de Turismo Rural;Residentes en Espana;145342;70181
1/10/2024; Castilla y Leon;Apartamentos Turisticos;Residentes en el Extranjero;11478;4687
1/10/2024; Castilla y Leon;Apartamentos Turisticos;Residentes en Espana;49651;22252
1/10/2024; Castilla y Leon;Campings;Residentes en el Extranjero;16129;9882
1/10/2024; Castilla y Leon;Campings;Residentes en Espana;23934;9235
1/10/2024; Castilla y Leon;Hotelera;Residentes en el Extranjero;216869;139210
1/10/2024; Castilla y Leon;Hotelera;Residentes en Espana;641688;362767
1/10/2024; Castilla - La Mancha;Albergues;Residentes en el Extranjero;23;23
1/10/2024; Castilla - La Mancha;Albergues;Residentes en Espana;5613;3286
1/10/2024; Castilla - La Mancha;Alojamientos de Turismo Rural;Residentes en el Extranjero;4675;2029
1/10/2024; Castilla - La Mancha;Alojamientos de Turismo Rural;Residentes en Espana;69652;34686
1/10/2024; Castilla - La Mancha;Apartamentos Turisticos;Residentes en el Extranjero;8293;1866
1/10/2024; Castilla - La Mancha;Apartamentos Turisticos;Residentes en Espana;41820;13943
1/10/2024; Castilla - La Mancha;Campings;Residentes en el Extranjero;4972;2786
1/10/2024; Castilla - La Mancha;Campings;Residentes en Espana;15497;6329
1/10/2024; Castilla - La Mancha;Hotelera;Residentes en el Extranjero;71895;43877
1/10/2024; Castilla - La Mancha;Hotelera;Residentes en Espana;366221;198450
1/10/2024; Cataluna;Albergues;Residentes en el Extranjero;50993;19250
1/10/2024; Cataluna;Albergues;Residentes en Espana;39657;16064
1/10/2024; Cataluna;Alojamientos de Turismo Rural;Residentes en el Extranjero;21103;7251
1/10/2024; Cataluna;Alojamientos de Turismo Rural;Residentes en Espana;79591;38374
1/10/2024; Cataluna;Apartamentos Turisticos;Residentes en el Extranjero;234814;42378
1/10/2024; Cataluna;Apartamentos Turisticos;Residentes en Espana;112738;21487
1/10/2024; Cataluna;Campings;Residentes en el Extranjero;501057;92566
1/10/2024; Cataluna;Campings;Residentes en Espana;368225;117648
1/10/2024; Cataluna;Hotelera;Residentes en el Extranjero;4047842;1328091
1/10/2024; Cataluna;Hotelera;Residentes en Espana;1180511;603541
1/10/2024; Comunitat Valenciana;Albergues;Residentes en el Extranjero;26360;10225
1/10/2024; Comunitat Valenciana;Albergues;Residentes en Espana;9562;4429
1/10/2024; Comunitat Valenciana;Alojamientos de Turismo Rural;Residentes en el Extranjero;8916;2741
1/10/2024; Comunitat Valenciana;Alojamientos de Turismo Rural;Residentes en Espana;20839;11000
1/10/2024; Comunitat Valenciana;Apartamentos Turisticos;Residentes en el Extranjero;671553;115130
1/10/2024; Comunitat Valenciana;Apartamentos Turisticos;Residentes en Espana;133446;34785
1/10/2024; Comunitat Valenciana;Campings;Residentes en el Extranjero;712221;76254
1/10/2024; Comunitat Valenciana;Campings;Residentes en Espana;167930;38916
1/10/2024; Comunitat Valenciana;Hotelera;Residentes en el Extranjero;1557704;424047
1/10/2024; Comunitat Valenciana;Hotelera;Residentes en Espana;1119644;402838
1/10/2024; Extremadura;Albergues;Residentes en el Extranjero;175;175
1/10/2024; Extremadura;Albergues;Residentes en Espana;863;604
1/10/2024; Extremadura;Alojamientos de Turismo Rural;Residentes en el Extranjero;6576;3198
1/10/2024; Extremadura;Alojamientos de Turismo Rural;Residentes en Espana;32133;16720
1/10/2024; Extremadura;Apartamentos Turisticos;Residentes en el Extranjero;6620;3249
1/10/2024; Extremadura;Apartamentos Turisticos;Residentes en Espana;42146;20410
1/10/2024; Extremadura;Campings;Residentes en el Extranjero;5490;3007
1/10/2024; Extremadura;Campings;Residentes en Espana;4451;2095
1/10/2024; Extremadura;Hotelera;Residentes en el Extranjero;37701;24878
1/10/2024; Extremadura;Hotelera;Residentes en Espana;214570;112030
1/10/2024; Galicia;Albergues;Residentes en el Extranjero;87449;70816
1/10/2024; Galicia;Albergues;Residentes en Espana;30739;27018
1/10/2024; Galicia;Alojamientos de Turismo Rural;Residentes en el Extranjero;11715;8558
1/10/2024; Galicia;Alojamientos de Turismo Rural;Residentes en Espana;15875;8932
1/10/2024; Galicia;Apartamentos Turisticos;Residentes en el Extranjero;20232;10735
1/10/2024; Galicia;Apartamentos Turisticos;Residentes en Espana;33055;14308
1/10/2024; Galicia;Campings;Residentes en el Extranjero;4489;2712
1/10/2024; Galicia;Campings;Residentes en Espana;5579;3685
1/10/2024; Galicia;Hotelera;Residentes en el Extranjero;318833;206654
1/10/2024; Galicia;Hotelera;Residentes en Espana;604224;303870
1/10/2024; Comunidad de Madrid;Albergues;Residentes en el Extranjero;114341;53497
1/10/2024; Comunidad de Madrid;Albergues;Residentes en Espana;26048;16829
1/10/2024; Comunidad de Madrid;Alojamientos de Turismo Rural;Residentes en el Extranjero;3249;1486
1/10/2024; Comunidad de Madrid;Alojamientos de Turismo Rural;Residentes en Espana;20405;11386
1/10/2024; Comunidad de Madrid;Apartamentos Turisticos;Residentes en el Extranjero;153115;44236
1/10/2024; Comunidad de Madrid;Apartamentos Turisticos;Residentes en Espana;102540;28449
1/10/2024; Comunidad de Madrid;Campings;Residentes en el Extranjero;15293;4028
1/10/2024; Comunidad de Madrid;Campings;Residentes en Espana;64984;19604
1/10/2024; Comunidad de Madrid;Hotelera;Residentes en el Extranjero;1513433;662543
1/10/2024; Comunidad de Madrid;Hotelera;Residentes en Espana;1005139;563427
1/10/2024; Region de Murcia;Albergues;Residentes en el Extranjero;2120;575
1/10/2024; Region de Murcia;Albergues;Residentes en Espana;1730;1107
1/10/2024; Region de Murcia;Alojamientos de Turismo Rural;Residentes en el Extranjero;2410;385
1/10/2024; Region de Murcia;Alojamientos de Turismo Rural;Residentes en Espana;5686;2675
1/10/2024; Region de Murcia;Apartamentos Turisticos;Residentes en el Extranjero;22145;3109
1/10/2024; Region de Murcia;Apartamentos Turisticos;Residentes en Espana;19688;4615
1/10/2024; Region de Murcia;Campings;Residentes en el Extranjero;84076;9284
1/10/2024; Region de Murcia;Campings;Residentes en Espana;15622;5533
1/10/2024; Region de Murcia;Hotelera;Residentes en el Extranjero;90732;34279
1/10/2024; Region de Murcia;Hotelera;Residentes en Espana;209273;100812
1/10/2024; Comunidad Foral de Navarra;Albergues;Residentes en el Extranjero;26191;24275
1/10/2024; Comunidad Foral de Navarra;Albergues;Residentes en Espana;12629;10126
1/10/2024; Comunidad Foral de Navarra;Alojamientos de Turismo Rural;Residentes en el Extranjero;3688;2185
1/10/2024; Comunidad Foral de Navarra;Alojamientos de Turismo Rural;Residentes en Espana;28427;12470
1/10/2024; Comunidad Foral de Navarra;Apartamentos Turisticos;Residentes en el Extranjero;12746;4877
1/10/2024; Comunidad Foral de Navarra;Apartamentos Turisticos;Residentes en Espana;36140;12319
1/10/2024; Comunidad Foral de Navarra;Campings;Residentes en el Extranjero;8485;3245
1/10/2024; Comunidad Foral de Navarra;Campings;Residentes en Espana;44936;9340
1/10/2024; Comunidad Foral de Navarra;Hotelera;Residentes en el Extranjero;42808;25304
1/10/2024; Comunidad Foral de Navarra;Hotelera;Residentes en Espana;148302;74826
1/10/2024; Pais Vasco;Albergues;Residentes en el Extranjero;25632;13771
1/10/2024; Pais Vasco;Albergues;Residentes en Espana;39807;26093
1/10/2024; Pais Vasco;Alojamientos de Turismo Rural;Residentes en el Extranjero;9942;4813
1/10/2024; Pais Vasco;Alojamientos de Turismo Rural;Residentes en Espana;23086;11092
1/10/2024; Pais Vasco;Apartamentos Turisticos;Residentes en el Extranjero;36133;10502
1/10/2024; Pais Vasco;Apartamentos Turisticos;Residentes en Espana;34483;9989
1/10/2024; Pais Vasco;Campings;Residentes en el Extranjero;30376;16498
1/10/2024; Pais Vasco;Campings;Residentes en Espana;25803;7076
1/10/2024; Pais Vasco;Hotelera;Residentes en el Extranjero;345273;173744
1/10/2024; Pais Vasco;Hotelera;Residentes en Espana;337429;176100
1/10/2024; La Rioja;Albergues;Residentes en el Extranjero;2013;1920
1/10/2024; La Rioja;Albergues;Residentes en Espana;1553;1245
1/10/2024; La Rioja;Alojamientos de Turismo Rural;Residentes en el Extranjero;911;532
1/10/2024; La Rioja;Alojamientos de Turismo Rural;Residentes en Espana;6050;2824
1/10/2024; La Rioja;Apartamentos Turisticos;Residentes en el Extranjero;1408;670
1/10/2024; La Rioja;Apartamentos Turisticos;Residentes en Espana;9606;4709
1/10/2024; La Rioja;Campings;Residentes en el Extranjero;3856;2287
1/10/2024; La Rioja;Campings;Residentes en Espana;10672;4047
1/10/2024; La Rioja;Hotelera;Residentes en el Extranjero;25168;14436
1/10/2024; La Rioja;Hotelera;Residentes en Espana;75315;42426
1/10/2024; Ceuta;Hotelera;Residentes en el Extranjero;2219;925
1/10/2024; Ceuta;Hotelera;Residentes en Espana;7464;2995
1/10/2024; Melilla;Hotelera;Residentes en el Extranjero;1793;951
1/10/2024; Melilla;Hotelera;Residentes en Espana;10501;4333
1/11/2024; Andalucia;Albergues;Residentes en el Extranjero;46475;21107
1/11/2024; Andalucia;Albergues;Residentes en Espana;47128;15721
1/11/2024; Andalucia;Alojamientos de Turismo Rural;Residentes en el Extranjero;29152;6598
1/11/2024; Andalucia;Alojamientos de Turismo Rural;Residentes en Espana;47119;22449
1/11/2024; Andalucia;Apartamentos Turisticos;Residentes en el Extranjero;425921;104114
1/11/2024; Andalucia;Apartamentos Turisticos;Residentes en Espana;197080;80053
1/11/2024; Andalucia;Campings;Residentes en el Extranjero;210656;33090
1/11/2024; Andalucia;Campings;Residentes en Espana;102962;18642
1/11/2024; Andalucia;Hotelera;Residentes en el Extranjero;1792076;602651
1/11/2024; Andalucia;Hotelera;Residentes en Espana;1310963;675397
1/11/2024; Aragon;Albergues;Residentes en el Extranjero;702;364
1/11/2024; Aragon;Albergues;Residentes en Espana;6392;3863
1/11/2024; Aragon;Alojamientos de Turismo Rural;Residentes en el Extranjero;6475;2010
1/11/2024; Aragon;Alojamientos de Turismo Rural;Residentes en Espana;30247;12344
1/11/2024; Aragon;Apartamentos Turisticos;Residentes en el Extranjero;6625;1463
1/11/2024; Aragon;Apartamentos Turisticos;Residentes en Espana;21698;8463
1/11/2024; Aragon;Campings;Residentes en el Extranjero;5482;3316
1/11/2024; Aragon;Campings;Residentes en Espana;23430;6167
1/11/2024; Aragon;Hotelera;Residentes en el Extranjero;88603;45341
1/11/2024; Aragon;Hotelera;Residentes en Espana;303661;162173
1/11/2024; Principado de Asturias;Albergues;Residentes en el Extranjero;416;373
1/11/2024; Principado de Asturias;Albergues;Residentes en Espana;2492;1587
1/11/2024; Principado de Asturias;Alojamientos de Turismo Rural;Residentes en el Extranjero;7080;1979
1/11/2024; Principado de Asturias;Alojamientos de Turismo Rural;Residentes en Espana;27459;12999
1/11/2024; Principado de Asturias;Apartamentos Turisticos;Residentes en el Extranjero;1656;303
1/11/2024; Principado de Asturias;Apartamentos Turisticos;Residentes en Espana;14415;5996
1/11/2024; Principado de Asturias;Campings;Residentes en el Extranjero;926;545
1/11/2024; Principado de Asturias;Campings;Residentes en Espana;1916;440
1/11/2024; Principado de Asturias;Hotelera;Residentes en el Extranjero;31913;15289
1/11/2024; Principado de Asturias;Hotelera;Residentes en Espana;194235;100679
1/11/2024; Illes Balears;Alojamientos de Turismo Rural;Residentes en el Extranjero;27731;8980
1/11/2024; Illes Balears;Alojamientos de Turismo Rural;Residentes en Espana;11100;6456
1/11/2024; Illes Balears;Apartamentos Turisticos;Residentes en el Extranjero;35360;4941
1/11/2024; Illes Balears;Apartamentos Turisticos;Residentes en Espana;6006;1734
1/11/2024; Illes Balears;Hotelera;Residentes en el Extranjero;312019;78152
1/11/2024; Illes Balears;Hotelera;Residentes en Espana;93071;42317
1/11/2024; Canarias;Albergues;Residentes en el Extranjero;15418;2936
1/11/2024; Canarias;Albergues;Residentes en Espana;1355;475
1/11/2024; Canarias;Alojamientos de Turismo Rural;Residentes en el Extranjero;32799;6720
1/11/2024; Canarias;Alojamientos de Turismo Rural;Residentes en Espana;9783;3014
1/11/2024; Canarias;Apartamentos Turisticos;Residentes en el Extranjero;2135481;259318
1/11/2024; Canarias;Apartamentos Turisticos;Residentes en Espana;126683;27673
1/11/2024; Canarias;Hotelera;Residentes en el Extranjero;5522399;768622
1/11/2024; Canarias;Hotelera;Residentes en Espana;557550;155454
1/11/2024; Cantabria;Albergues;Residentes en el Extranjero;211;52
1/11/2024; Cantabria;Albergues;Residentes en Espana;709;383
1/11/2024; Cantabria;Alojamientos de Turismo Rural;Residentes en el Extranjero;3422;1382
1/11/2024; Cantabria;Alojamientos de Turismo Rural;Residentes en Espana;22167;11117
1/11/2024; Cantabria;Apartamentos Turisticos;Residentes en el Extranjero;3165;434
1/11/2024; Cantabria;Apartamentos Turisticos;Residentes en Espana;22134;7953
1/11/2024; Cantabria;Campings;Residentes en el Extranjero;1482;669
1/11/2024; Cantabria;Campings;Residentes en Espana;5649;2190
1/11/2024; Cantabria;Hotelera;Residentes en el Extranjero;22990;11958
1/11/2024; Cantabria;Hotelera;Residentes en Espana;119468;61195
